Store,MonthStartDate,MonthlySales,OpenDays,PromoDays,SchoolHolidayDays,WeekendDays,MonthStartDays,MonthEndDays,StateHolidayDays,Year,Month,Quarter,StoreType,Assortment,CompetitionDistance,CompetitionOpenKnown,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,TimeIndex,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,EMA_3,EMA_6,days_since_last_promo
141,2015-01-01,141383,25,14,2,5,0,1,0,2015,1,1,c,c,1540.0,0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",25,173398.0,142535.0,135330.0,134000.0,150421.0,20222.138932368143,142239.0,15905.599039334753,155807.65440381857,146984.75837194655,0.0
141,2015-02-01,129266,24,10,0,4,0,1,0,2015,2,1,c,c,1540.0,0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",26,141383.0,173398.0,142535.0,128005.0,152438.66666666666,18160.45198593176,142550.33333333334,15859.83223955263,148595.32720190927,145384.25597996183,0.0
141,2015-03-01,147029,26,12,2,4,0,1,0,2015,3,1,c,c,1540.0,0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",27,129266.0,141383.0,173398.0,134331.0,148015.66666666666,22801.371808146385,142306.33333333334,16087.681059330871,138930.66360095463,140779.039985687,0.0
141,2015-04-01,138422,24,11,6,4,1,1,0,2015,4,2,c,c,1540.0,0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",28,147029.0,129266.0,141383.0,136115.0,139226.0,9075.821119876657,144823.5,15300.999323576361,142979.83180047732,142564.74284691928,0.0
141,2015-05-01,129627,23,10,4,5,0,0,0,2015,5,2,c,c,1540.0,0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",29,138422.0,147029.0,129266.0,131840.0,138239.0,8882.913880028285,145338.83333333334,14965.708475269405,140700.91590023867,141381.10203351377,0.0
141,2015-06-01,142279,25,11,4,4,1,1,0,2015,6,2,c,c,1540.0,0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",30,129627.0,138422.0,147029.0,128411.0,138359.33333333334,8701.169250930163,143187.5,16316.206455548603,135163.95795011934,138022.78716679555,0.0
141,2015-07-01,152938,27,13,2,4,1,1,0,2015,7,3,c,c,1540.0,0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",31,142279.0,129627.0,138422.0,139515.0,136776.0,6484.61741354101,138001.0,7181.160546881748,138721.47897505967,139238.84797628253,0.0
142,2014-01-01,115558,26,10,4,4,0,1,0,2014,1,1,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,13,131946.0,114914.0,112183.0,113139.0,119681.0,10709.213743314678,117937.16666666667,11101.808364711485,122585.24688464051,119051.29948209808,0.0
142,2014-02-01,109632,24,10,0,4,1,1,0,2014,2,1,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,14,115558.0,131946.0,114914.0,108759.0,120806.0,9652.895109758521,115299.16666666667,8936.283308332426,119071.62344232025,118053.21391578435,0.0
142,2014-03-01,117397,26,11,0,5,1,1,0,2014,3,1,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,15,109632.0,115558.0,131946.0,119792.0,119045.33333333333,11558.536643249148,114913.83333333333,9157.014151282128,114351.81172116013,115647.15279698881,0.0
142,2014-04-01,115311,24,11,8,4,1,1,0,2014,4,2,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,16,117397.0,109632.0,115558.0,113095.0,114195.66666666667,4057.8036341515117,116938.33333333333,7841.420551582411,115874.40586058007,116147.10914070629,0.0
142,2014-05-01,116789,25,11,0,5,0,1,0,2014,5,2,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,17,115311.0,117397.0,109632.0,114083.0,114113.33333333333,4018.657777583608,117459.66666666667,7561.000850864813,115592.70293029003,115908.22081479021,0.0
142,2014-06-01,110768,23,10,1,4,0,1,0,2014,6,2,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,18,116789.0,115311.0,117397.0,107086.0,116499.0,1072.8112601944056,117772.16666666667,7472.979416991465,116190.85146514501,116159.87201056443,0.0
142,2014-07-01,119064,27,13,19,4,1,1,0,2014,7,3,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,19,110768.0,116789.0,115311.0,131386.0,114289.33333333333,3137.827645574758,114242.5,3244.5839641031293,113479.4257325725,114619.33715040317,0.0
142,2014-08-01,107722,26,11,13,5,1,0,0,2014,8,3,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,20,119064.0,110768.0,116789.0,111944.0,115540.33333333333,4286.639748489863,114826.83333333333,3797.4800811566133,116271.71286628625,115889.24082171655,0.0
142,2014-09-01,114473,26,12,0,4,1,1,0,2014,9,3,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,21,107722.0,119064.0,110768.0,105250.0,112518.0,5870.018398608296,114508.5,4358.6378950441485,111996.85643314313,113555.74344408326,0.0
142,2014-10-01,114354,26,12,10,4,1,1,0,2014,10,4,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,22,114473.0,107722.0,119064.0,112183.0,113753.0,5705.176684380589,114021.16666666667,4128.473975548599,113234.92821657157,113817.81674577374,0.0
142,2014-11-01,117256,24,15,0,4,0,0,0,2014,11,4,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,23,114354.0,114473.0,107722.0,114914.0,112183.0,3863.797484341007,113861.66666666667,4086.9537147834462,113794.46410828579,113971.01196126695,0.0
142,2014-12-01,135428,25,10,6,4,1,1,0,2014,12,4,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,24,117256.0,114354.0,114473.0,131946.0,115361.0,1642.1963950757824,113939.5,4157.68742212729,115525.23205414289,114909.57997233354,0.0
142,2015-01-01,118097,26,15,3,5,0,1,0,2015,1,1,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,25,135428.0,117256.0,114354.0,115558.0,122346.0,11421.884432964636,118049.5,9346.40512176266,125476.61602707145,120771.98569452396,0.0
142,2015-02-01,110306,24,10,0,4,0,1,0,2015,2,1,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,26,118097.0,135428.0,117256.0,109632.0,123593.66666666667,10257.45603613943,117888.33333333333,9333.741386324034,121786.80801353572,120007.70406751712,0.0
142,2015-03-01,122938,26,12,2,4,0,1,0,2015,3,1,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,27,110306.0,118097.0,135428.0,117397.0,121277.0,12859.355388198892,118319.0,8816.10167818583,116046.40400676786,117235.78861965508,0.0
142,2015-04-01,114840,24,11,6,4,1,1,0,2015,4,2,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,28,122938.0,110306.0,118097.0,115311.0,117113.66666666667,6373.151836676511,119729.83333333333,8754.644308410037,119492.20200338392,118864.9918711822,0.0
142,2015-05-01,109940,23,10,1,5,0,0,0,2015,5,2,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,29,114840.0,122938.0,110306.0,116789.0,116028.0,6399.247143219261,119810.83333333333,8697.01678547168,117166.10100169196,117714.99419370157,0.0
142,2015-06-01,115444,25,11,2,4,1,1,0,2015,6,2,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,30,109940.0,114840.0,122938.0,110768.0,115906.0,6564.241616515945,118591.5,9593.498209730937,113553.05050084597,115493.56728121541,0.0
142,2015-07-01,117595,27,13,23,4,1,1,0,2015,7,3,a,a,1090.0,1,7.0,2002.0,0,0.0,0.0,none,31,115444.0,109940.0,114840.0,119064.0,113408.0,3018.5214923866065,115260.83333333333,4900.102464926691,114498.52525042299,115479.40520086815,0.0
143,2014-01-01,152753,26,10,4,4,0,1,0,2014,1,1,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,13,184824.0,152377.0,143423.0,137191.0,160208.0,21783.115502608893,157190.0,16848.503078910966,166876.72113345342,158570.24274722667,0.0
143,2014-02-01,148895,24,10,0,4,1,1,0,2014,2,1,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,14,152753.0,184824.0,152377.0,133979.0,163318.0,18625.6911549612,154900.5,16254.884727369632,159814.8605667267,156908.17339087618,0.0
143,2014-03-01,158756,26,11,0,5,1,1,0,2014,3,1,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,15,148895.0,152753.0,184824.0,155524.0,162157.33333333334,19724.461319218157,153431.16666666666,16348.210084493734,154354.93028336336,154618.69527919727,0.0
143,2014-04-01,158490,24,11,8,4,1,1,0,2014,4,2,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,16,158756.0,148895.0,152753.0,144685.0,153468.0,4969.230222076667,156838.0,14605.041184470267,156555.46514168166,155800.78234228375,0.0
143,2014-05-01,159191,25,11,0,5,0,1,0,2014,5,2,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,17,158490.0,158756.0,148895.0,146040.0,155380.33333333334,5618.037943386768,159349.16666666666,13049.65341174764,157522.73257084083,156569.1302444884,0.0
143,2014-06-01,154608,23,10,0,4,0,1,0,2014,6,2,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,18,159191.0,158490.0,158756.0,145083.0,158812.33333333334,353.8789811974978,160484.83333333334,12610.652218134306,158356.86628542043,157318.23588892026,0.0
143,2014-07-01,170982,27,13,4,4,1,1,0,2014,7,3,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,19,154608.0,159191.0,158490.0,166490.0,157429.66666666666,2468.6438247210467,155448.83333333334,4125.944905926486,156482.43314271022,156543.88277780017,0.0
143,2014-08-01,158319,26,11,21,5,1,0,0,2014,8,3,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,20,170982.0,154608.0,159191.0,157711.0,161593.66666666666,8447.282067821188,158487.0,7262.86604585759,163732.21657135512,160669.05912700013,0.0
143,2014-09-01,173216,26,12,5,4,1,1,0,2014,9,3,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,21,158319.0,170982.0,154608.0,138315.0,161303.0,8585.170994220214,160057.66666666666,5602.9619547821485,161025.60828567756,159997.61366214295,0.0
143,2014-10-01,176087,26,12,10,4,1,1,0,2014,10,4,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,22,173216.0,158319.0,170982.0,143423.0,167505.66666666666,8033.916998160578,162467.66666666666,7662.437123183062,167120.80414283878,163774.29547295923,0.0
143,2014-11-01,176333,24,15,0,4,0,0,0,2014,11,4,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,23,176087.0,173216.0,158319.0,152377.0,169207.33333333334,9538.213267343806,165400.5,9073.257998098832,171603.9020714194,167292.21105211374,0.0
143,2014-12-01,193737,25,10,6,4,1,1,0,2014,12,4,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,24,176333.0,176087.0,173216.0,184824.0,175212.0,1732.957298954589,168257.5,9419.2040587335,173968.4510357097,169875.29360865266,0.0
143,2015-01-01,163002,26,15,4,5,0,1,0,2015,1,1,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,25,193737.0,176333.0,176087.0,152753.0,182052.33333333334,10119.96567846617,174779.0,11413.354651462263,183852.72551785485,176692.9240061805,0.0
143,2015-02-01,149713,24,10,0,4,0,1,0,2015,2,1,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,26,163002.0,193737.0,176333.0,148895.0,177690.66666666666,15412.413838634528,173449.0,12369.239604763769,173427.36275892743,172781.23143298607,0.0
143,2015-03-01,166207,26,12,4,4,0,1,0,2015,3,1,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,27,149713.0,163002.0,193737.0,158756.0,168817.33333333334,22580.782101896588,172014.66666666666,14745.354287595965,161570.1813794637,166190.30816641863,0.0
143,2015-04-01,161176,24,11,6,4,1,1,0,2015,4,2,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,28,166207.0,149713.0,163002.0,158490.0,159640.66666666666,8745.680667239885,170846.5,14907.887009903827,163888.59068973185,166195.0772617276,0.0
143,2015-05-01,152298,23,10,0,5,0,0,0,2015,5,2,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,29,161176.0,166207.0,149713.0,159191.0,159032.0,8453.434864006473,168361.33333333334,15101.158136604243,162532.29534486594,164761.05518694827,0.0
143,2015-06-01,163781,25,11,0,4,1,1,0,2015,6,2,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,30,152298.0,161176.0,166207.0,154608.0,159893.66666666666,7042.609909212168,164355.5,15738.029670199065,157415.14767243297,161200.18227639163,0.0
143,2015-07-01,176009,27,13,5,4,1,1,0,2015,7,3,d,a,2930.0,1,12.0,2002.0,0,0.0,0.0,none,31,163781.0,152298.0,161176.0,170982.0,159085.0,6020.301736624173,159362.83333333334,6721.979988570187,160598.07383621647,161937.55876885116,0.0
144,2014-01-01,188825,25,9,2,4,0,1,0,2014,1,1,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,13,280812.0,199221.0,194717.0,186459.0,224916.66666666666,48459.1345396648,216550.83333333334,33003.49192080551,239643.1541838179,221209.2349496064,0.0
144,2014-02-01,176774,24,10,0,4,1,1,0,2014,2,1,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,14,188825.0,280812.0,199221.0,170496.0,222952.66666666666,50376.54260003691,211995.0,34900.39476567584,214234.07709190896,211956.596392576,0.0
144,2014-03-01,183137,26,11,5,5,1,1,0,2014,3,1,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,15,176774.0,188825.0,280812.0,198015.0,215470.33333333334,56907.43978016701,205620.66666666666,37623.830845179604,195504.03854595448,201904.42599469714,0.0
144,2014-04-01,190102,24,11,8,4,1,1,0,2014,4,2,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,16,183137.0,176774.0,188825.0,173853.0,182912.0,6028.649848846913,203914.33333333334,38511.95323878926,189320.51927297725,196542.3042819265,0.0
144,2014-05-01,193282,25,11,0,5,0,1,0,2014,5,2,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,17,190102.0,183137.0,176774.0,197914.0,183337.66666666666,6666.265546266161,203145.16666666666,38777.55180212763,189711.25963648863,194702.2173442332,0.0
144,2014-06-01,185585,24,10,8,4,0,1,1,2014,6,2,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,18,193282.0,190102.0,183137.0,183334.0,188840.33333333334,5188.844604855237,202155.33333333334,38973.059852501865,191496.6298182443,194296.44096016657,0.0
144,2015-01-01,186606,25,14,2,5,0,1,0,2015,1,1,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,19,185585.0,193282.0,190102.0,216160.0,189656.33333333334,3867.8051053970253,186284.16666666666,5845.3078419117755,188540.81490912216,191807.4578286904,0.0
144,2015-02-01,166711,24,10,5,4,0,1,0,2015,2,1,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,20,186606.0,185585.0,193282.0,215020.0,188491.0,4180.41517076976,185914.33333333334,5721.279600466649,187573.4074545611,190321.32702049316,0.0
144,2015-03-01,182866,26,12,2,4,0,1,0,2015,3,1,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,21,166711.0,186606.0,185585.0,193375.0,179634.0,11203.283313386391,184237.16666666666,9295.26966616452,177142.20372728055,183575.51930035226,0.0
144,2015-04-01,181304,24,11,6,4,1,1,0,2015,4,2,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,22,182866.0,166711.0,186606.0,194717.0,178727.66666666666,10573.415168872134,184192.0,9302.340372188692,180004.10186364027,183372.7995002516,0.0
144,2015-05-01,180035,24,10,4,5,0,0,1,2015,5,2,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,23,181304.0,182866.0,166711.0,199221.0,176960.33333333334,8910.476212489164,182725.66666666666,8867.68656791163,180654.05093182012,182781.71392875112,0.0
144,2015-06-01,193077,25,11,4,4,1,1,0,2015,6,2,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,24,180035.0,181304.0,182866.0,280812.0,181401.66666666666,1418.0247999718329,180517.83333333334,7207.436032787486,180344.52546591006,181996.93852053653,0.0
144,2015-07-01,206199,27,13,0,4,1,1,0,2015,7,3,a,c,16570.0,0,0.0,0.0,0,0.0,0.0,none,25,193077.0,180035.0,181304.0,188825.0,184805.33333333334,7191.518777931063,181766.5,8745.709227961737,186710.76273295505,185162.6703718118,0.0
145,2014-01-01,194260,25,9,2,4,0,1,0,2014,1,1,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",13,259695.0,231263.0,230800.0,221539.0,240586.0,16550.49857255061,227714.83333333334,23015.45299503488,242426.71481478674,231563.73444118878,0.0
145,2014-02-01,190354,24,10,0,4,1,1,0,2014,2,1,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",14,194260.0,259695.0,231263.0,196368.0,228406.0,32810.92261732364,219759.33333333334,25235.591260493005,218343.35740739337,220905.5246008491,0.0
145,2014-03-01,115695,13,6,5,3,1,1,0,2014,3,1,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",15,190354.0,194260.0,259695.0,228498.0,214769.66666666666,38955.46675799602,217817.33333333334,27243.494384286932,204348.6787036967,212176.51757203508,0.0
145,2014-04-01,205871,24,11,8,4,1,1,0,2014,4,2,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",16,115695.0,190354.0,194260.0,219877.0,166769.66666666666,44275.05381513762,203677.83333333334,50282.55241499473,160021.83935184835,184610.3696943108,0.0
145,2014-05-01,187656,25,11,0,5,0,1,0,2014,5,2,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",17,205871.0,115695.0,190354.0,208016.0,170640.0,48212.12597469644,199523.0,48594.85076013745,182946.41967592417,190684.83549593628,0.0
145,2014-06-01,173942,23,10,8,4,0,1,0,2014,6,2,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",18,187656.0,205871.0,115695.0,207543.0,169740.66666666666,47682.77592939963,192255.16666666666,46095.04806990342,185301.2098379621,189819.4539256688,0.0
145,2015-01-01,197662,25,14,2,5,0,1,0,2015,1,1,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",19,173942.0,187656.0,205871.0,241993.0,189156.33333333334,16017.287858227839,177963.0,32203.763966344985,179621.60491898103,185283.03851833486,0.0
145,2015-02-01,175634,24,10,5,4,0,1,0,2015,2,1,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",20,197662.0,173942.0,187656.0,202006.0,186420.0,11908.206078163064,178530.0,32575.885332559403,188641.80245949051,188819.88465595347,0.0
145,2015-03-01,197475,26,12,2,4,0,1,0,2015,3,1,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",21,175634.0,197662.0,173942.0,200532.0,182412.66666666666,13233.37981519963,176076.66666666666,32057.474321392332,182137.90122974524,185052.48903996678,0.0
145,2015-04-01,195438,24,11,6,4,1,1,0,2015,4,2,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",22,197475.0,175634.0,197662.0,230800.0,190257.0,12664.23463932976,189706.66666666666,12928.185482375753,189806.45061487262,188601.77788569056,0.0
145,2015-05-01,176802,23,10,4,5,0,0,0,2015,5,2,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",23,195438.0,197475.0,175634.0,231263.0,189515.66666666666,12064.942782016546,187967.83333333334,10854.59497939529,192622.2253074363,190554.9842040647,0.0
145,2015-06-01,193896,25,11,4,4,1,1,0,2015,6,2,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",24,176802.0,195438.0,197475.0,259695.0,189905.0,11393.147019151465,186158.83333333334,11781.806897361537,184712.11265371816,186625.5601457605,0.0
145,2015-07-01,219281,27,13,0,4,1,1,0,2015,7,3,a,a,280.0,0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",25,193896.0,176802.0,195438.0,194260.0,188712.0,10343.138595223401,189484.5,10376.003541828843,189304.05632685908,188702.82867554322,0.0
146,2014-01-01,188026,26,10,4,4,0,1,0,2014,1,1,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",13,229694.0,189819.0,181324.0,165850.0,200279.0,25825.818960877106,191622.83333333334,20841.34747483253,207059.3786689852,195913.6318385356,0.0
146,2014-02-01,175735,24,10,0,4,1,1,0,2014,2,1,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",14,188026.0,229694.0,189819.0,163486.0,202513.0,23556.50192621985,190068.33333333334,20675.64945211421,197542.6893344926,193660.02274181115,0.0
146,2014-03-01,196103,26,11,0,5,1,1,0,2014,3,1,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",15,175735.0,188026.0,229694.0,195982.0,197818.33333333334,28280.925804035007,189022.16666666666,21313.777472956597,186638.8446672463,188538.58767272226,0.0
146,2014-04-01,193108,24,11,8,4,1,1,0,2014,4,2,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",16,196103.0,175735.0,188026.0,176125.0,186621.33333333334,10256.3966544461,193450.16666666666,19100.42398918688,191370.92233362317,190699.84833765874,0.0
146,2014-05-01,193944,25,11,0,5,0,1,0,2014,5,2,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",17,193108.0,196103.0,175735.0,173631.0,188315.33333333334,10997.322234677546,195414.16666666666,18188.239974409364,192239.46116681158,191387.89166975624,0.0
146,2014-06-01,196914,23,10,1,4,0,1,0,2014,6,2,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",18,193944.0,193108.0,196103.0,172464.0,194385.0,1545.4342431820585,196101.66666666666,18011.55145640435,193091.7305834058,192118.20833554017,0.0
146,2014-07-01,206224,27,13,19,4,1,1,0,2014,7,3,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",19,196914.0,193944.0,193108.0,197353.0,194655.33333333334,2000.2263205280094,190638.33333333334,7939.8600659400545,195002.8652917029,193488.43452538585,0.0
146,2014-08-01,196710,26,11,13,5,1,0,0,2014,8,3,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",20,206224.0,196914.0,193944.0,182012.0,199027.33333333334,6406.967561439105,193671.33333333334,9960.934447465523,200613.43264585146,197127.16751813277,0.0
146,2014-09-01,205391,26,12,0,4,1,1,0,2014,9,3,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",21,196710.0,206224.0,196914.0,169535.0,199949.33333333334,5434.977951503846,197167.16666666666,4696.7523424916,198661.71632292573,197007.97679866626,0.0
146,2014-10-01,203896,26,12,10,4,1,1,0,2014,10,4,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",22,205391.0,196710.0,206224.0,181324.0,202775.0,5268.931675396787,198715.16666666666,5699.448619533128,202026.35816146288,199403.12628476165,0.0
146,2014-11-01,209361,24,15,0,4,0,0,0,2014,11,4,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",23,203896.0,205391.0,196710.0,189819.0,201999.0,4641.001723766065,200513.16666666666,5261.605550276025,202961.17908073144,200686.80448911546,0.0
146,2014-12-01,253670,25,10,6,4,1,1,0,2014,12,4,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",24,209361.0,203896.0,205391.0,229694.0,206216.0,2824.3627599866822,203082.66666666666,5175.687149228762,206161.08954036573,203165.14606365387,0.0
146,2015-01-01,215853,26,15,3,5,0,1,0,2015,1,1,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",25,253670.0,209361.0,203896.0,188026.0,222309.0,27296.53452363504,212542.0,20581.985375565968,229915.54477018287,217595.10433118133,0.0
146,2015-02-01,187616,24,10,0,4,0,1,0,2015,2,1,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",26,215853.0,253670.0,209361.0,175735.0,226294.66666666666,23928.919163500323,214146.83333333334,20365.084172835515,222884.27238509143,217097.3602365581,0.0
146,2015-03-01,220550,26,12,2,4,0,1,0,2015,3,1,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",27,187616.0,215853.0,253670.0,196103.0,219046.33333333334,33142.58231238678,212631.16666666666,22179.908723136752,205250.1361925457,208674.11445468434,0.0
146,2015-04-01,208884,24,11,6,4,1,1,0,2015,4,2,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",28,220550.0,187616.0,215853.0,193108.0,208006.33333333334,17814.031613684012,215157.66666666666,22053.25576568399,212900.06809627285,212067.2246104888,0.0
146,2015-05-01,196283,23,10,1,5,0,0,0,2015,5,2,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",29,208884.0,220550.0,187616.0,193944.0,205683.33333333334,16698.661303629506,215989.0,21633.850863866246,210892.03404813644,211157.73186463484,0.0
146,2015-06-01,223861,25,11,2,4,1,1,0,2015,6,2,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",30,196283.0,208884.0,220550.0,196914.0,208572.33333333334,12136.501733750685,213809.33333333334,23047.810687062585,203587.51702406822,206907.80847473917,0.0
146,2015-07-01,216791,27,13,23,4,1,1,0,2015,7,3,d,c,8050.0,1,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",31,223861.0,196283.0,208884.0,206224.0,209676.0,13806.048276027435,208841.16666666666,14283.382392370642,213724.2585120341,211751.57748195654,0.0
147,2014-01-01,200280,26,10,4,4,0,1,0,2014,1,1,d,c,8540.0,0,0.0,0.0,0,0.0,0.0,none,13,250021.0,201677.0,197780.0,188035.0,216492.66666666666,29101.692465101303,210227.5,21872.596816565143,224754.82241925196,213828.82585342904,0.0
147,2014-02-01,193326,24,10,0,4,1,1,0,2014,2,1,d,c,8540.0,0,0.0,0.0,0,0.0,0.0,none,14,200280.0,250021.0,201677.0,182459.0,217326.0,28323.314971944947,207075.0,21683.909333882115,212517.41120962598,209957.73275244932,0.0
147,2014-03-01,206412,26,11,0,5,1,1,0,2014,3,1,d,c,8540.0,0,0.0,0.0,0,0.0,0.0,none,15,193326.0,200280.0,250021.0,215790.0,214542.33333333334,30921.535704640126,205309.66666666666,22411.289839424437,202921.705604813,205205.80910889237,0.0
147,2014-04-01,205982,24,11,8,4,1,1,0,2014,4,2,d,c,8540.0,0,0.0,0.0,0,0.0,0.0,none,16,206412.0,193326.0,200280.0,189681.0,200006.0,6547.301428833185,208249.33333333334,20915.38470759467,204666.8528024065,205550.43507778025,0.0
147,2014-05-01,209893,25,11,0,5,0,1,0,2014,5,2,d,c,8540.0,0,0.0,0.0,0,0.0,0.0,none,17,205982.0,206412.0,193326.0,193502.0,201906.66666666666,7434.184913851312,209616.33333333334,20354.794586698317,205324.42640120327,205673.7393412716,0.0
147,2014-06-01,200254,23,10,1,4,0,1,0,2014,6,2,d,c,8540.0,0,0.0,0.0,0,0.0,0.0,none,18,209893.0,205982.0,206412.0,190173.0,207429.0,2144.6904205505207,210985.66666666666,19986.902718197263,207608.71320060163,206879.2423866226,0.0
